"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Tyshawn Taylor","SPG",23,8,300,-0.29,50.4,3.31,4.87,-46.09,2.2,5.7
"Vance Cooksey","IWA",25,18,248,-4.12,33.12,-13.97,2.73,-48.23,3,-2.4
"Vernon Lewis","TEX",29,42,565,-1.62,38.79,-8.3,4.51,-46.45,3.3,0.8
"Vernon Macklin","RGV",26,22,526,-0.59,55.5,8.42,3.89,-47.07,2.7,6.9
"Victor Claver","IDA",24,4,135,-3.67,33.63,-13.46,6.82,-44.14,3.6,-8.4
"Walker Russell","RNO",30,32,1039,-4.41,38.44,-8.65,3.36,-47.61,1.4,-5.8
"Wesley Witherspoon","ERI",23,26,380,-1.01,42.61,-4.48,1.95,-49.01,3.3,3.5
"Will Barton","IDA",22,4,151,-2.39,41.51,-5.58,4.62,-46.34,2.3,-21.2
"Will Blalock","RNO",29,45,1044,-1.32,45.16,-1.93,3.22,-47.74,2.5,-7.9
"Will Creekmore","TUL",24,4,39,-2.47,35.5,-11.59,3.18,-47.78,1.2,-21.7
"Will Foster","MNE",25,33,499,0.89,59.09,12,2.37,-48.59,7.1,1.9
"Willie Reed","SPG",23,48,1407,0.57,55.73,8.64,4.03,-46.93,3.9,-1
"Xavier Silas","MNE",25,33,1001,-1.38,44.23,-2.86,3.35,-47.62,2,-0.4
"Zach Andrews","LAD",28,32,721,0.29,55.04,7.95,3.6,-47.37,3.2,-2.8
