"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Ronald Dupree","TUL",27,9,306,0,0.608695652173913,0.241327616095075,0.0627521290900941,-0.882364818165988,2.2,-4.6
"Russell Carter","TUL",23,7,163,-1,0.46551724137931,-0.0506595448336926,0.0535516093229745,-0.899612118480192,1.6,-5.9
"Sammy Mejia","FWN",25,13,483,-1,0.483720930232558,-0.0135363263457079,0.035645736221552,-0.933178479792944,2.2,-4.1
"Scooter McFadgon","BAK",26,48,1619,-4,0.469543147208122,-0.0424494186938825,0.0437805336339722,-0.91792898329508,0.9,-6.5
"Sean Banks","LAD",23,49,1708,0,0.502202643171806,0.0241538733169561,0.0309299056035348,-0.94201877892371,2,4
"Serge Angounou","AUS",24,41,735,-4,0.440944881889764,-0.100770545820891,0.033273782938812,-0.937624944952976,2.2,-0.5
"Sergio Sanchez","RGV",25,15,160,-4,0.468531468531469,-0.0445125592395052,0.0780748663101604,-0.853640805049406,0.9,-5.2
"Shannon Brown","IOW",22,10,376,-1,0.474169741697417,-0.0330142937878244,0.0459374102784956,-0.913885700940345,2.8,-3.6
"Stanley Asumnu","RGV",25,38,844,-1,0.558823529411765,0.139622202171319,0.0469765117441279,-0.911937800659891,2.8,2.5
"Stephane Lasme","LAD",25,37,1072,2,0.519685039370079,0.0598061424253788,0.0288431555971313,-0.945930601837208,6.3,7.4
"Steve Novak","RGV",25,9,340,0,0.556451612903226,0.134785096050048,0.0783532536520584,-0.853118939957985,1.3,9.6
"Steven Smith","ANA",25,23,863,-1,0.515463917525773,0.0511979075915584,0.0418604651162791,-0.92152834498189,3,-5.9
"Taurean Green","COL",21,8,267,5,0.510810810810811,0.041708715668975,0.0361292150750921,-0.932272150020971,3.2,19.2
"Terrence Crawford","ANA",26,37,1025,-1,0.461904761904762,-0.0580265607115265,0.018645948945616,-0.965046292030409,2.4,3.9
"Tim Bush","AUS",24,3,13,-2,NA,NA,NA,NA,0,7.4
"Tony Bobbitt","COL",28,3,54,-1,0.419540229885058,-0.144421565097031,0.0507769145394007,-0.904813563118524,8.3,-1.8
"Tony Gipson","DAK",108,21,680,-4,0.483766233766234,-0.0134439377648837,0.0433884297520661,-0.918664021486049,2.1,-1.3
"Trent Strickland","RGV",24,46,1232,-2,0.456521739130435,-0.0690042879286936,0.0364755328730111,-0.931622942452697,1.7,-9.2
"Trey Johnson","BAK",23,23,626,-2,0.494565217391304,0.00857868807724843,0.041483918128655,-0.922234220208762,1.1,-8.6
"Walker Russell","FWN",25,17,464,0,0.440860215053763,-0.100943208926532,0.0284580498866213,-0.946652521251545,2.1,-11.6
"Wendell White","LAD",23,40,1131,-2,0.519886363636364,0.0602167078214632,0.0603146853146853,-0.886934051845992,2.4,2.2
"Will Blalock","ANA",24,41,1386,0,0.523648648648649,0.0678892257188565,0.0471311475409836,-0.911647920294955,2.4,-2.2
"Will Conroy","ABQ",25,14,547,2,0.58843537414966,0.200010346074418,0.0476738830032243,-0.910630508045933,1.8,9.1
"Will Frisby","DAK",27,50,883,-2,0.528662420382166,0.0781139304483615,0.0352999668544912,-0.933826659272376,2.6,-0.7
"Yemi Nicholson","AUS",25,7,60,-3,0.372093023255814,-0.241181789496698,0.0287817938420348,-0.946045630623053,1.6,-33.9
"Yuta Tabuse","ANA",27,39,508,-2,0.414110429447853,-0.155494687121997,0.0434217368694748,-0.918601583942184,2.5,6.1
