"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Reggie Hearn","RNO",23,30,541,-2.46,48.85,-0.53,4.99,-47.97,1.8,-9
"Reggie Moore","RNO",25,7,144,-1.87,42.14,-7.25,3.81,-49.15,2.6,1.1
"Reggie Williams","OKL",28,13,416,2.2,60.67,11.29,5.26,-47.71,1.8,8
"Renaldo Balkman","TEX",30,32,963,5.76,62.35,12.96,4.22,-48.74,4.7,2.8
"Renaldo Major","BAK",33,47,1109,2.84,57.83,8.44,4.4,-48.56,3.5,2.1
"Renaldo Woolridge","GRD",25,38,519,-4.82,38.5,-10.89,4.28,-48.69,1.5,-8.9
"Richard Howell","AUS",24,8,187,-1.89,50.64,1.25,6.39,-46.58,3.1,-4.4
"Richard Solomon","OKL",23,28,503,1.97,61.81,12.42,3.23,-49.74,3,-2.3
"Ricky Ledo","TEX",22,26,853,-0.57,49.15,-0.24,4.73,-48.24,2.2,-0.2
"Robert Vaden","WES",30,24,437,-1.4,56.35,6.96,9.67,-43.29,1.9,2.2
"Rodney McGruder","SXF",23,29,672,-2.32,52.31,2.92,6.33,-46.64,1.4,0.6
"Rodney Williams","OKL",23,17,197,-1.84,46,-3.39,4.79,-48.17,2.8,-11.9
"Romero Osby","MNE",25,18,513,0.63,52.49,3.1,4.43,-48.53,1.3,6.1
"Ron Anderson","TEX",25,29,475,-2.58,46.79,-2.59,3.54,-49.43,2.3,-0.9
"Ronald Roberts Jr.","SCW",23,16,487,5.77,68.9,19.51,3.43,-49.53,3,1.9
"Roscoe Smith","LAD",24,49,1774,-0.23,53.55,4.16,4.07,-48.89,2,-4.6
"Russ Conley","ERI",24,3,11,-2.41,25,-24.39,1.63,-51.33,0,-10
"Russ Smith","IWA",24,25,770,2.93,53.79,4.4,3.53,-49.44,3.4,2.6
"Russell Robinson","AUS",29,3,34,-3.09,12.96,-36.43,2.08,-50.88,4.1,-10.8
"Ryan Kelly","LAD",24,1,45,-1.81,53.14,3.76,2.75,-50.22,0.9,11.5
"Scotty Hopson","SXF",25,43,1383,1.74,57.62,8.23,4.94,-48.03,2.1,5.3
"Sean Kilpatrick","DEL",25,44,1231,-0.25,51.02,1.63,6.68,-46.28,1.8,-3.2
"Semaj Christon","OKL",22,44,1556,-1.42,44.1,-5.28,3.35,-49.61,2.3,2
"Seth Curry","ERI",24,43,1588,4.12,59.33,9.95,5.69,-47.27,2,2.4
"Shabazz Napier","SXF",23,4,136,-1.41,49.1,-0.29,3.98,-48.99,1.5,13.6
"Shane Gibson","IDA",25,50,1326,1.01,57.76,8.37,9.63,-43.33,2,-10.3
"Shawn Jones","SXF",23,49,1228,3.83,57.22,7.83,4.64,-48.33,3.6,4.2
"Shayne Whittington","FWN",24,1,18,-2.34,50,0.61,2.71,-50.25,0,-20.6
"Sherrod Wright","WES",23,1,6,-2.03,49.65,0.26,3.28,-49.69,0,21.4
"Sherwood Brown","MNE",23,36,380,1.48,50.65,1.27,11.89,-41.07,2.2,-0.1
"Sim Bhullar","RNO",22,39,1006,4.2,73,23.61,4.57,-48.39,6.8,6.2
"Spencer Dinwiddie","GRD",22,7,208,-0.56,46.37,-3.02,4.35,-48.61,1.4,-2.1
"Stefhon Hannah","GRD",30,22,366,-5.03,44.93,-4.46,10,-42.96,2.6,-6
"Stephen Holt","CTN",23,49,1450,0.63,49.66,0.27,3.62,-49.35,2.5,3.7
"Steve Weingarten","CTN",26,21,272,-5.66,50.42,1.04,16.36,-36.6,1.2,6.8
"T.J. Warren","BAK",21,9,319,3.98,57.22,7.83,5.25,-47.71,2.8,1.3
"Ta'Quan Zimmerman","IDA",23,39,797,-5.75,40.17,-9.22,7.55,-45.42,1.3,-9.3
"Tajuan Porter","RNO",27,46,985,2.2,50,0.61,5.22,-47.74,2.5,-8.2
"Talib Zanna","OKL",24,50,1387,2.21,60,10.61,2.97,-49.99,2,3.7
"Tarik Black","LAD",23,1,33,-1.36,64.42,15.03,4.12,-48.85,0,1.2
"Taylor Griffin","SCW",29,46,1087,0.28,50,0.61,5.57,-47.39,2.5,6.4
"Thanasis Antetokounmpo","WES",22,47,1549,1.04,48.48,-0.9,2.83,-50.13,5.1,-6.3
"Tim Frazier","MNE",24,41,1458,4.77,50.3,0.91,3.45,-49.52,2.7,7.5
"Tiny Gallon","DEL",24,10,191,-2.76,45.07,-4.32,6.26,-46.7,3.9,-4.3
"Titus Rubles","FWN",23,3,44,-2.14,60.36,10.97,3.52,-49.45,1.1,-5.6
"Todd Mayo","WES",24,24,490,-5.84,41.44,-7.95,3.76,-49.2,1.9,-14.2
"Tony Bishop","RGV",25,50,1593,1.43,53.55,4.16,5.4,-47.56,2.9,1.9
"Tony Mitchell","GRD",23,6,149,-0.82,56.78,7.39,4.39,-48.57,2.7,20.9
"Toure' Murry","RGV",25,23,670,0.22,45.11,-4.27,4.34,-48.62,2.9,4.3
"Travis Bader","RGV",23,22,654,-1.34,56.33,6.95,9.82,-43.14,1.2,-0.9
"Travis Betran","ERI",24,2,12,-2.4,0,-49.39,0.53,-52.44,3.8,-3.8
"Travis Hyman","FWN",27,44,768,-2.49,45.83,-3.55,2.96,-50,5.6,-1.6
"Travis McKie","AUS",22,8,70,-2.83,38.19,-11.19,7.24,-45.73,2.1,13
"Tre Bussey","IDA",23,38,776,-5.68,41.71,-7.67,5.62,-47.34,2.2,-13.9
"Trey Gilder","WES",30,20,469,-1.54,46.82,-2.57,4.09,-48.87,2.5,-8.7
"Trey McKinney-Jones","FWN",24,16,492,-0.53,49.1,-0.29,4.26,-48.7,1.4,5.6
"Tristan Spurlock","DEL",24,4,82,-2.73,30.74,-18.65,2.85,-50.11,3.2,-3.8
"Ty Walker","RNO",25,15,193,-0.12,65.62,16.24,5.26,-47.71,6.5,-12.1
"Tyler Ennis","BAK",20,9,302,1.88,53.36,3.98,7.88,-45.08,2.8,1.6
"Tyler Johnson","SXF",23,15,517,2.52,53.39,4,4.04,-48.92,2.1,6.2
"Tyrone White","RGV",24,42,723,-4.41,46.09,-3.3,5.5,-47.47,1.1,-6
"Tyrrel Tate","IDA",23,25,358,-4.19,46.43,-2.96,3.04,-49.93,1.2,-0.9
"Tyrus Thomas","IWA",28,16,299,-5.34,35.09,-14.29,2.96,-50,4.1,7.4
"Vander Blue","LAD",22,49,1825,2.48,51.61,2.22,3.84,-49.13,2.5,-3.7
"Vernon Lewis","TEX",31,2,21,-2.35,0,-49.39,0,-52.96,4,4
"Victor Rudd","DEL",24,49,1529,0.34,48.97,-0.41,4.25,-48.72,1.8,-6.3
"Walker Russell","WES",32,31,934,-3.48,44.22,-5.17,4.48,-48.48,1.6,-12.4
"Will Frisby","FWN",34,25,438,-3.63,47.71,-1.67,8.01,-44.96,3.1,-2.2
"Will Sheehey","LAD",23,17,435,-0.98,53.26,3.87,5.83,-47.14,1.2,-1.3
"William Buford","TEX",25,36,776,-1.92,54.14,4.75,10.01,-42.95,2,-1.9
"Willie Reed","IWA",25,48,1620,4.08,60.34,10.96,4.4,-48.56,3.8,3.2
"Xavier Alexander","OKL",26,48,994,-1.69,41.85,-7.54,2.45,-50.51,3.1,2
"Xavier Henry","LAD",24,2,73,-1.3,53.11,3.72,3,-49.97,1.9,-8.2
"Xavier Munford","BAK",23,48,1043,1.02,51.1,1.72,4.42,-48.54,2.6,-2.4
"Xavier Thames","FWN",24,18,348,-0.65,47.13,-2.26,6.54,-46.42,2.3,-3.9
"Yuki Togashi","TEX",21,25,208,-4.39,55.26,5.88,7.95,-45.02,0.9,3.2
"Zach Andrews","LAD",30,11,267,3.13,68.54,19.15,3.36,-49.6,5.7,1.2
"Zoran Dragic","SXF",26,4,117,-2.29,46.33,-3.06,3.55,-49.42,2.8,-5.6
